ano,mes,nome_receita,arrecadado
2023,12,Aplicação Financeira Bloco Atenção de Média e Alta Complexidade Ambulatorial e Hospitalar,6013.389999999999
2023,12,Aplicação Financeira Bloco Gestão do SUS,0.0
2023,12,Aplicação Financeira Bloco Vigilância em Saúde,273.0
2023,12,Aplicação Financeira de Recursos Vinculados Estado Saúde,1739.9
2023,12,Aplicação Financeira de Recursos Vinculados SUS Estado,9578.5
2023,12,Aplicação Financeira de Recursos Vinculados União Saúde,0.0
2023,12,Aplicação SUS Complementação Pagamentos aos Enfermeiros,2183.02
2023,12,Aportes Periódicos para Amortização de Déficit Atuarial do Regimes Próprios de Previdência e Sistema de Proteção Social - Principal,850270.03
2023,12,Assistência Farmacêutica e Insumos Estratégicos na Atenção Básica em Saúde,0.0
2023,12,Assistência Farmacêutica e Insumos Estratégicos na Atenção Primária em Saúde - LC Nº 201/2023 Art. 15 e 17,40058.54
2023,12,"Assistência Financeira Complementar aos Estados, DF e Municípios P/ o Pag. do Piso Salarial dos Profissionais da Enfermagem",264471.3
2023,12,Assistência Financeira Complementar aos Municípios para Agentes de Combate as Endemias,0.0
2023,12,Atenção Básica - Agentes Comunitários de Saúde,0.0
2023,12,Atenção Básica - Incentivo Financeiro da APS - Capitacão Ponderada,467987.45
2023,12,Atenção Básica - Incentivo Financeiro da ASP - Desempenho,108389.03
2023,12,Atenção Básica - Incentivo para Ações Estratégicas,151027.94
2023,12,Atenção Básica - Programa de Informatização da APS,5100.0
2023,12,"AuxÍlio Financeiro Outorga Crédito Tributário ICMS Art.5º, Inciso V, EC nº 123/2022",0.0
2023,12,Compensações Financeiras entre os Regimes de Previdência - União,4093.78
2023,12,"Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos",82737.75
2023,12,Contribuição Patronal - Servidor Civil - Inativo - Principal,0.0
2023,12,Contribuição Patronal - Servidor Civil - Pensionistas - Principal,0.0
2023,12,Contribuição Patronal - Servidor Civil Ativo - Principal,6411500.48
2023,12,Contribuição de Melhoria para Pavimentação e Obras Complementares - Principal,0.0
2023,12,Contribuição do Servidor Civil - Pensionistas - Principal,4999.25
2023,12,Contribuição do Servidor Civil Ativo - Principal,4880814.46
2023,12,Contribuição do Servidor Civil Inativo - Principal,101268.29
2023,12,Contribuição para o Custeio do Serviço de Iluminação Pública - Principal,769725.42
2023,12,Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal,0.0
2023,12,Cota-Parte do Fundo Especial do Petróleo FEP - Principal,119915.13
2023,12,Cota-Parte do Fundo de Participação dos Municípios - 1% Cota entregue no mês de Dezembro,2438840.33
2023,12,Cota-Parte do Fundo de Participação dos Municípios - 1% Cota entregue no mês de Julho,0.0
2023,12,Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,4400695.19
2023,12,Cota-Parte do ICMS - Principal,9064631.13
2023,12,Cota-Parte do IPI - Municípios - Principal,72507.76
2023,12,Cota-Parte do IPVA - Principal,513193.61
2023,12,Cota-Parte do Imposto Sobre Operações de Crédito,8081.95
2023,12,Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,4514.860000000001
2023,12,DÍvida Ativa - Multas e Juros de Mora da DÍvida Ativa - Imposto sobre Serviços de Qualquer Natureza - ISSQN,26635.65
2023,12,Dívida Ativa - Imposto sobre Serviços de Qualquer Natureza - ISSQN,108223.03
2023,12,Dívida Ativa - Imposto sobre Transmissão de Bens Imóveis e de Direitos Reais sobre Imóveis,-44348.24
2023,12,Dívida Ativa - Imposto sobre a Propriedade Predial e Territorial Urbana,272427.36
2023,12,"Dívida Ativa - Multas e Juros - Taxas de Inspeção, Controle e Fiscalização",0.0
2023,12,Dívida Ativa - Multas e Juros de Mora da Dívida Ativa - Imposto sobre Transmissão de Bens Imóveis e de Direitos Reais sobre Imóveis,528.73
2023,12,Dívida Ativa - Multas e Juros de Mora da Dívida Ativa - Imposto sobre a Propriedade Predial e Territorial Urbana,130456.06
2023,12,"Dívida Ativa - Taxas de Inspeção, Controle e Fiscalização",0.0
2023,12,Emendas Parlamentares Impositivas - Transferências Correntes do Estado,1087.34
2023,12,Emendas Parlamentares Impositivas - Transferências de Capital do Estado,110000.0
2023,12,FAEC - Redução das filas de cirurgias (ELETIVAS),83062.1
2023,12,Fmas- IGD PAB - Programa Auxilio Brasil,0.0
2023,12,Implementação da Segurança Alimentar e Nutricional na Saúde,14950.0
2023,12,Implementação de PolÍticas para a Rede Cegonha,7938.4
2023,12,Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal,7587100.069999999
2023,12,Imposto sobre Transmissão de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal,1135095.31
2023,12,Imposto sobre a Propriedade Predial e Territorial Urbana - Principal,563929.21
2023,12,Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,837549.47
2023,12,Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal,4983508.18
2023,12,Imposto sobre a Renda de Pessoa Física - IRPF - Principal,0.0
2023,12,Incentivo Financeiro aos Municípios para Execução de Ações de Vigilância Sanitária,0.0
2023,12,Incentivo Financeiro aos Municípios para a Vigilância Em Saúde - Despesas Diversas,242207.78
2023,12,Incentivo Financeiro as Ações de Vigilância e Prevenção e Controle das DST/AIDS e Hepatites Virais,7672.87
2023,12,Inscrição em Concursos e Processos Seletivos - Principal,0.0
2023,12,Intra Orçamentárias - Multas Previstas na Legislação Convênio Trânsito - Civil,0.0
2023,12,Intra Orçamentárias - Multas Previstas na Legislação Convênio Trânsito - Militar,0.0
2023,12,Intra Orçamentárias - Multas Previstas na Legislação Convênio Trânsito - Prefeitura,0.0
2023,12,Leitos de Enfermaria Clinica de Retaguarda - MAC - Federal,25854.17
2023,12,Multas Administrativas por Danos Ambientais - Principal,0.0
2023,12,Multas Aplicadas pelos Tribunais de Contas - Principal,0.0
2023,12,Multas Previstas em Legislação EspecÍfica - Principal,0.0
2023,12,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Civil,57345.11
2023,12,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Militar,57345.13
2023,12,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Prefeitura,172035.42
2023,12,"Multas e Juros - Taxas de Inspeção, Controle e Fiscalização",0.0
2023,12,Multas e Juros de Mora -  Imposto sobre Transmissão de Bens Imóveis e de Direitos Reais sobre Imóveis,17485.05
2023,12,Multas e Juros de Mora - Imposto sobre Serviços de Qualquer Natureza - ISSQN,58781.57
2023,12,Multas e Juros de Mora - Imposto sobre a Propriedade Predial e Territorial Urbana,36231.01
2023,12,Multas e Penalidades Aplicadas no Transporte Público,0.0
2023,12,Operações de Crédito Contratuais - Mercado Interno - Principal,0.0
2023,12,Outras Contribuições de Melhoria - Multas e Juros de Mora,0.0
2023,12,Outras Delegações de Serviços Públicos - Principal,0.0
2023,12,Outras Multas Previstas em Legislação Específica - Principal,0.0
2023,12,Outras Participações na Receita dos Estados,0.0
2023,12,Outras Receitas Administradas pela RFB - Dívida Ativa,50382.61
2023,12,Outras Receitas Administradas pela RFB - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa,57714.24
2023,12,Outras Receitas Administradas pela RFB - Multas e Juros de Mora,210.69
2023,12,Outras Receitas Administradas pela RFB - Principal,80176.06
2023,12,Outras Receitas Imobiliárias - Principal,4672.56
2023,12,Outras Restituições - Principal,41859.39
2023,12,Outras Taxas pela Prestação de Serviços,11353.98
2023,12,Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal,208605.01
2023,12,Outras Transferências SUAS Estado Investimento,0.0
2023,12,Outras Transferências da União - Principal,0.0
2023,12,Outras Transferências de Convênios da União e de Suas Entidades - Principal,238856.0
2023,12,Outras Transferências de Convênios dos Estados e DF e de Suas Entidades - Principal,653332.39
2023,12,Outras Transferências de Instituições Privadas - Principal,95302.63
2023,12,Outras Transferências de Pessoas Físicas - Principal,0.0
2023,12,Outras Transferências de Recursos da União e de suas Entidades - Multas e Juros de Mora,0.0
2023,12,Outras Transferências de Recursos da União e de suas Entidades - Principal,0.0
2023,12,Outras transferências destinadas a Programas de Educação - Principal,834420.05
2023,12,Outros Serviços,0.0
2023,12,Outros Serviços Administrativos e Comerciais Gerais,440.11
2023,12,Piso Básico Fixo,28802.1
2023,12,Piso Fixo de Média Complexidade - ABORDAGEM SOCIAL,11915.91
2023,12,Piso Fixo de Média Complexidade - MSE,10486.01
2023,12,Piso Fixo de Média Complexidade - PAEFI,19065.46
2023,12,Piso de Transição de Média Complexidade,2173.82
2023,12,Programa Bolsa Família - IGDBF/SUAS,0.0
2023,12,Programa IGD/SUAS,0.0
2023,12,Programa de Ações Estratégicas do Programa de Erradicação do Trabalho Infantil,0.0
2023,12,Programa de Fortalecimento Emergencial  do Atendimento do Cadastro Unico no SUAS - PROCAD-SIUAS,0.0
2023,12,Programa do Piso de Alta Complexidade I - Criança/ Adolescente,11915.91
2023,12,"Receitas Intra-Orçamentárias/Serviços de Captação,Adução,Tratamento...",73445.58
2023,12,Recurso Centro de Atendimento Psicossocial - CAPS,28305.0
2023,12,Recurso Centro de Especialidades Odontológicas - CEO - Estadual,8250.0
2023,12,Recurso Cirurgia Eletiva - Estadual,5481.23
2023,12,Recurso Dengue - Estadual,0.0
2023,12,Recurso ESF - Estratégia Saúde da Família e SB - Saúde Bucal - Estadual,133439.08
2023,12,Recurso Estratégia Saúde da Família - Estadual,0.0
2023,12,Recurso Farmácia Básica - Estadual,30553.12
2023,12,"Recurso Medicamento, Diabete, Asma e Renite - HIPERDIA - Estadual",0.0
2023,12,Recurso NASF - Estadual,0.0
2023,12,Recurso da Média e Alta Complexidade Ambulatorial - MAC - Estadual,0.0
2023,12,Recurso da Média e Alta Complexidade Ambulatorial - MAC - Federal,297357.3699999999
2023,12,Recursos Piso de Atenção Básica - PAB - Estadual,0.0
2023,12,Recuso Estratégia Saúde Bucal - Estadual,0.0
2023,12,Remuneração de Aplicações de Alienação de Bens Móveis e Semoventes,4119.37
2023,12,Remuneração de Aplicações de Emendas Parlamentares Impositivas - Transferências do Estado,18408.6
2023,12,Remuneração de Aplicações de Outras Transferências do FNDE,0.0
2023,12,Remuneração de Aplicações de Recursos CIDE,578.57
2023,12,Remuneração de Aplicações de Recursos COSIP,63109.98
2023,12,Remuneração de Aplicações de Recursos Convênio Polícia Civil,3953.32
2023,12,Remuneração de Aplicações de Recursos Convênio Polícia Militar,0.0
2023,12,Remuneração de Aplicações de Recursos Convênio Trânsito Prefeitura,9983.49
2023,12,Remuneração de Aplicações de Recursos Convênios Estado Educação,605.92
2023,12,Remuneração de Aplicações de Recursos Convênios Estado Outros,11132.06
2023,12,Remuneração de Aplicações de Recursos Convênios União Educação,4.45
2023,12,Remuneração de Aplicações de Recursos Convênios União Outros,15519.16
2023,12,Remuneração de Aplicações de Recursos Diretamente Arrecadados pela Administração Indireta e Fundos,10536.93
2023,12,Remuneração de Aplicações de Recursos FIA Imposto de Renda,28511.04
2023,12,Remuneração de Aplicações de Recursos FUNDEB,44313.75
2023,12,Remuneração de Aplicações de Recursos Fundo Especial do Petróleo e Transferências Decorrentes de Compensação Financeira pela Exploração de Recursos Na,24854.76
2023,12,Remuneração de Aplicações de Recursos Operações de Crédito,137055.04
2023,12,Remuneração de Aplicações de Recursos PDDE,0.0
2023,12,Remuneração de Aplicações de Recursos PNAE,12026.89
2023,12,Remuneração de Aplicações de Recursos PNATE,210.31
2023,12,Remuneração de Aplicações de Recursos SALARIO EDUCAÇÃO,30559.95
2023,12,Remuneração de Aplicações de Recursos SESAN,147313.73
2023,12,Remuneração de Aplicações de Recursos de Convênios - Estado/Assistência Social,0.0
2023,12,Remuneração de Aplicações de Recursos de Convênios - União/Assistência Social,0.0
2023,12,Remuneração de Aplicações de Recursos do SUAS/Estado,6821.29
2023,12,Remuneração de Aplicações de Recursos do SUAS/União,15895.39
2023,12,Remuneração de Aplicações de Recursos não Vinculados,790857.85
2023,12,Remuneração de Recursos do RPPS - Aplicação no Exterior,0.0
2023,12,Remuneração dos Recursos do  RPPS - Fundo Imobiliário,7445.6
2023,12,Remuneração dos Recursos do  RPPS - Renda Fixa,296689.31
2023,12,Remuneração dos Recursos do  RPPS - Renda Variavel,931855.82
2023,12,Restituição de Despesas Financeiras de Exercícios Anteriores - Principal,0.0
2023,12,Restituição de Despesas Primárias de Exercícios Anteriores - Principal,0.0
2023,12,Serviço de Atendimento Móvel de Urgência - SAMU - Federal,28494.7
2023,12,Serviço de Convivência e Fortalecimento de Vínculos,44285.28
2023,12,Serviços Administrativos e Comerciais Gerais PM Bombeiros,0.0
2023,12,Serviços Agropecuários,2414.81
2023,12,Serviços de Atendimento á Saúde Outros Serviços de Saúde,0.0
2023,12,"Serviços de Captação, Adução, Tratamento, Reserva e Distribuição de água",3001939.54
2023,12,Serviços de Cemitério,0.0
2023,12,Serviços de Limpeza de Terrenos Baldios,0.0
2023,12,Serviços de Registro,183044.5
2023,12,Serviços de Transporte de Passageiros ou Mercadorias - Principal,280734.66
2023,12,"Taxa de Apreensão, Depósito ou Liberação de Animais",0.0
2023,12,Taxa de Fiscalização de Vigilância Sanitária,2752.85
2023,12,Taxa de Fiscalização de Vigilância Sanitária - DÍvida Ativa,0.0
2023,12,Taxa de Fiscalização de Vigilância Sanitária - Multas e Juros de Mora,84.56
2023,12,Taxa de Licença para Execução de Obras,44476.18
2023,12,"Taxa de Licença para Func. Estab.Com., Indústrias e Prestadoras de Serviços",1114.71
2023,12,Taxa pela Prestação de Serviços de Resíduos Sólidos,1308249.76
2023,12,Taxas de Fiscalizalização de Ocupação e Permanencia Publica,0.0
2023,12,Taxas de Fiscalização de Anúncios,0.0
2023,12,"Taxas de Fiscalização de Temporada, Eventual e Ambulante",6658.41
2023,12,Taxas pela Prestação de Serviços - Expediente,57945.08
2023,12,Transferência Especial da União - EMENDAS IMPOSITIVAS INDIVIDUAIS,0.0
2023,12,Transferência Financeira do ICMS Desoneração  L.C. Nº 87/96 - Principal,20972.6
2023,12,Transferência SUAS Estado - P S E ALTA COMPLEXIDADE,0.0
2023,12,Transferência de Recursos do SUS - CORONAVIRUS (COVID-19),0.0
2023,12,Transferência de Recursos do SUS - Gestão do SUS,0.0
2023,12,Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola PDDE - Principal,0.0
2023,12,Transferências SUAS Estado - Abrigo Municipal Investimento,0.0
2023,12,Transferências SUAS Estado - BENEFICIO EVENTUAL VULNERABILIDADE MOMENTANEA ESTADO - CUSTEIO,0.0
2023,12,Transferências SUAS Estado - Beneficios Eventuais,10753.2
2023,12,Transferências SUAS Estado - CRAS Custeio,0.0
2023,12,Transferências SUAS Estado - CRAS Investimento,0.0
2023,12,Transferências SUAS Estado - CREAS Custeio,0.0
2023,12,Transferências SUAS Estado - CREAS Investimento,0.0
2023,12,Transferências SUAS Estado - Custeio do Abrigo Municipal,0.0
2023,12,Transferências SUAS Estado - INCETIVO GESTÃO MUNICIPAL,2084.7
2023,12,Transferências SUAS Estado - P S E MÉDIA COMPLEXIDADE,0.0
2023,12,Transferências SUAS Estado - PROTEÇÃO SOCIAL BáSICA,-2084.7
2023,12,Transferências de Convênios da União Destinadas a Programas de Assistência Social - Principal,0.0
2023,12,Transferências de Convênios da União Destinadas a Programas de Educação - Principal,0.0
2023,12,Transferências de Convênios da União para o Sistema Único de Saúde SUS - Principal,0.0
2023,12,Transferências de Convênios dos Estados Destinadas a Programas de Educação - Principal,0.0
2023,12,Transferências de Convênios dos Estados e DF para o Sistema Único de Saúde SUS - Principal,0.0
2023,12,Transferências de Instituições Privadas,95302.63
2023,12,Transferências de Pessoas Físicas para Órgãos e Entidades da União - Principal,0.0
2023,12,Transferências de Recursos SUS - Atenção Primária - Agentes Comunitárias de Saúde,359040.0
2023,12,Transferências de Recursos SUS - Emendas Parlamentares Individuais,200000.0
2023,12,Transferências de Recursos SUS - Vigilância em Saúde - Agentes de Endemias,13860.0
2023,12,Transferências de Recursos de Capital do SUS - Emendas Federais,0.0
2023,12,Transferências de Recursos de Complementaçao da União ao Fundeb - VAAR - Principal,112319.57
2023,12,Transferências de Recursos de Complementação da União ao Fundeb  VAAT - Principal,206840.93
2023,12,Transferências de Recursos de Complementação da União ao Fundeb - VAAF - Principal,0.0
2023,12,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Primária - Principal,0.0
2023,12,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Principal,0.0
2023,12,Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Vigilância em Saúde - Principal,0.0
2023,12,Transferências de Recursos do Fundo Nacional de Assistência Social FNAS - Principal,0.0
2023,12,Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação FUNDEB - Princ,12589563.73
2023,12,Transferências do Salário-Educação - Principal,1070752.81
2023,12,Transferências referentes ao Programa Nacional de Alimentação Escolar PNAE - Principal,0.0
2023,12,Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar PNATE - Principal,5020.36
2023,12,Índice de Gestão Descentralizada - IGDBF,2800.0
2023,12,Ônus de Sucumbência - Principal,47131.18
2024,1,Alienação de Bens Móveis e Semoventes - Principal,0.0
2024,1,Aplicação Financeira Bloco Assistência Farmacêutica,0.0
2024,1,Aplicação Financeira Bloco Atenção Básica,49499.73
2024,1,Aplicação Financeira Bloco Atenção de Média e Alta Complexidade Ambulatorial e Hospitalar,6571.12
2024,1,Aplicação Financeira Bloco Gestão do SUS,0.0
2024,1,Aplicação Financeira Bloco Vigilância em Saúde,273.14
2024,1,Aplicação Financeira de Recursos Vinculados Estado Saúde,1652.17
2024,1,Aplicação Financeira de Recursos Vinculados SUS Estado,10399.6
2024,1,Aplicação Financeira de Recursos Vinculados União Saúde,0.0
2024,1,Aplicação SUS Complementação Pagamentos aos Enfermeiros,2011.3
2024,1,Aportes Periódicos para Amortização de Déficit Atuarial do Regimes Próprios de Previdência e Sistema de Proteção Social - Principal,565027.92
2024,1,Assistência Farmacêutica e Insumos Estratégicos na Atenção Básica em Saúde,40058.54
2024,1,"Assistência Financeira Complementar aos Estados, DF e Municípios P/ o Pag. do Piso Salarial dos Profissionais da Enfermagem",102580.5
2024,1,Assistência Financeira Complementar aos Municípios para Agentes de Combate as Endemias,0.0
2024,1,Atenção Básica - Agentes Comunitários de Saúde,0.0
2024,1,Atenção Básica - Incentivo Financeiro da APS - Capitacão Ponderada,308722.71
2024,1,Atenção Básica - Incentivo Financeiro da ASP - Desempenho,82184.03
2024,1,Atenção Básica - Incentivo para Ações Estratégicas,0.0
2024,1,Compensações Financeiras entre os Regimes de Previdência - União,420973.88
2024,1,"Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos",41097.75
2024,1,Contribuição Patronal - Servidor Civil - Inativo - Principal,0.0
2024,1,Contribuição Patronal - Servidor Civil - Pensionistas - Principal,0.0
2024,1,Contribuição Patronal - Servidor Civil Ativo - Principal,35411.55
2024,1,Contribuição de Melhoria para Pavimentação e Obras Complementares - Principal,0.0
2024,1,Contribuição do Servidor Civil - Pensionistas - Principal,2784.2
2024,1,Contribuição do Servidor Civil Ativo - Principal,25929.85
2024,1,Contribuição do Servidor Civil Inativo - Principal,59134.39
2024,1,Contribuição para o Custeio do Serviço de Iluminação Pública - Principal,794978.86
2024,1,Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal,20136.73
2024,1,Cota-Parte do Fundo Especial do Petróleo FEP - Principal,106568.52
2024,1,Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,4381683.800000001
2024,1,Cota-Parte do Fundo de Participação dos Municípios - Cotas Extraordinárias - Principal,0.0
2024,1,Cota-Parte do ICMS - Principal,8460227.15
2024,1,Cota-Parte do IPI - Municípios - Principal,75231.23
2024,1,Cota-Parte do IPVA - Principal,982612.2000000001
2024,1,Cota-Parte do Imposto Sobre Operações de Crédito,595.89
2024,1,Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,2541.92
2024,1,DÍvida Ativa - Multas e Juros de Mora da DÍvida Ativa - Imposto sobre Serviços de Qualquer Natureza - ISSQN,41706.29
2024,1,Dívida Ativa - Imposto sobre Serviços de Qualquer Natureza - ISSQN,83973.81999999999
2024,1,Dívida Ativa - Imposto sobre Transmissão de Bens Imóveis e de Direitos Reais sobre Imóveis,-145.4400000000001
2024,1,Dívida Ativa - Imposto sobre a Propriedade Predial e Territorial Urbana,495923.59
2024,1,"Dívida Ativa - Multas e Juros - Taxas de Inspeção, Controle e Fiscalização",0.0
2024,1,Dívida Ativa - Multas e Juros de Mora da Dívida Ativa - Imposto sobre Transmissão de Bens Imóveis e de Direitos Reais sobre Imóveis,253.52
2024,1,Dívida Ativa - Multas e Juros de Mora da Dívida Ativa - Imposto sobre a Propriedade Predial e Territorial Urbana,218790.84
2024,1,"Dívida Ativa - Taxas de Inspeção, Controle e Fiscalização",0.0
2024,1,Emendas Parlamentares Impositivas - Transferências Correntes do Estado,2005.61
2024,1,Emendas Parlamentares Impositivas - Transferências de Capital do Estado,0.0
2024,1,Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal,7979140.58
2024,1,Imposto sobre Transmissão de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal,1763124.32
2024,1,Imposto sobre a Propriedade Predial e Territorial Urbana - Principal,1479984.13
2024,1,Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - Principal,475338.47
2024,1,Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal,70252.98
2024,1,Incentivo Financeiro Para Atenção á Saúde Bucal,153809.94
2024,1,Incentivo Financeiro aos Municípios para Execução de Ações de Vigilância Sanitária,0.0
2024,1,Incentivo Financeiro aos Municípios para a Vigilância Em Saúde - Despesas Diversas,16014.78
2024,1,Incentivo Financeiro as Ações de Vigilância e Prevenção e Controle das DST/AIDS e Hepatites Virais,7672.87
2024,1,Inscrição em Concursos e Processos Seletivos - Principal,0.0
2024,1,Intra Orçamentárias - Multas Previstas na Legislação Convênio Trânsito - Civil,0.0
2024,1,Intra Orçamentárias - Multas Previstas na Legislação Convênio Trânsito - Militar,0.0
2024,1,Intra Orçamentárias - Multas Previstas na Legislação Convênio Trânsito - Prefeitura,0.0
2024,1,Leitos de Enfermaria Clinica de Retaguarda - MAC - Federal,25854.17
2024,1,Multas Administrativas por Danos Ambientais - Principal,0.0
2024,1,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Civil,51555.66
2024,1,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Militar,51555.66
2024,1,Multas Previstas na Legislação de Trânsito Convênio Trânsito - Prefeitura,154773.44
2024,1,"Multas e Juros - Taxas de Inspeção, Controle e Fiscalização",0.0
2024,1,Multas e Juros de Mora -  Imposto sobre Transmissão de Bens Imóveis e de Direitos Reais sobre Imóveis,1522.82
2024,1,Multas e Juros de Mora - Imposto sobre Serviços de Qualquer Natureza - ISSQN,59882.09
2024,1,Multas e Juros de Mora - Imposto sobre a Propriedade Predial e Territorial Urbana,35120.27
2024,1,Multas e Penalidades Aplicadas no Transporte Público,0.0
2024,1,Operações de Crédito Contratuais - Mercado Interno - Principal,0.0
2024,1,Outras Contribuições de Melhoria - Multas e Juros de Mora,0.0
2024,1,Outras Delegações de Serviços Públicos - Principal,3789.65
2024,1,Outras Multas Previstas em Legislação Específica - Principal,0.0
2024,1,Outras Participações na Receita dos Estados,0.0
2024,1,Outras Receitas Administradas pela RFB - Dívida Ativa,112022.49
2024,1,Outras Receitas Administradas pela RFB - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa,120550.46
2024,1,Outras Receitas Administradas pela RFB - Multas e Juros de Mora,1774.17
2024,1,Outras Receitas Administradas pela RFB - Principal,161715.38
2024,1,Outras Receitas Imobiliárias - Principal,6530.24
2024,1,Outras Restituições - Principal,242.0
2024,1,Outras Taxas pela Prestação de Serviços,30590.35
2024,1,Outras Transferências SUAS Estado Investimento,0.0
2024,1,Outras Transferências da União - Principal,20987.55
2024,1,Outras Transferências de Convênios da União e de Suas Entidades - Principal,0.0
2024,1,Outras Transferências de Convênios dos Estados e DF e de Suas Entidades - Principal,0.0
2024,1,Outras Transferências de Instituições Privadas - Principal,107721.2
2024,1,Outras Transferências de Recursos da União e de suas Entidades - Multas e Juros de Mora,0.0
2024,1,Outros Serviços,85.32
2024,1,Outros Serviços Administrativos e Comerciais Gerais,87831.82
2024,1,Piso Básico Fixo,0.0
2024,1,Piso Fixo de Média Complexidade - ABORDAGEM SOCIAL,0.0
2024,1,Piso Fixo de Média Complexidade - MSE,0.0
2024,1,Piso Fixo de Média Complexidade - PAEFI,0.0
2024,1,Piso de Transição de Média Complexidade,0.0
2024,1,Programa Bolsa Família - IGDBF/SUAS,0.0
2024,1,Programa IGD/SUAS,0.0
2024,1,Programa de Ações Estratégicas do Programa de Erradicação do Trabalho Infantil,0.0
2024,1,Programa do Piso de Alta Complexidade I - Criança/ Adolescente,0.0
2024,1,"Receitas Intra-Orçamentárias/Serviços de Captação,Adução,Tratamento...",0.0
2024,1,Recurso Centro de Atendimento Psicossocial - CAPS,28305.0
2024,1,Recurso Centro de Especialidades Odontológicas - CEO - Estadual,0.0
2024,1,Recurso Estratégia Saúde da Família - Estadual,0.0
2024,1,Recurso Farmácia Básica - Estadual,0.0
2024,1,"Recurso Medicamento, Diabete, Asma e Renite - HIPERDIA - Estadual",0.0
2024,1,Recurso NASF - Estadual,0.0
2024,1,Recurso da Média e Alta Complexidade Ambulatorial - MAC - Estadual,0.0
2024,1,Recurso da Média e Alta Complexidade Ambulatorial - MAC - Federal,297357.37
2024,1,Recursos Piso de Atenção Básica - PAB - Estadual,0.0
2024,1,Recuso Estratégia Saúde Bucal - Estadual,0.0
2024,1,Remuneração de Aplicações de Alienação de Bens Móveis e Semoventes,3114.43
2024,1,Remuneração de Aplicações de Emendas Parlamentares Impositivas - Transferências do Estado,17779.99
2024,1,Remuneração de Aplicações de Outras Transferências do FNDE,7704.71
2024,1,Remuneração de Aplicações de Recursos CIDE,727.72
2024,1,Remuneração de Aplicações de Recursos COSIP,66668.46
2024,1,Remuneração de Aplicações de Recursos Convênio Polícia Civil,4809.55
2024,1,Remuneração de Aplicações de Recursos Convênio Polícia Militar,0.0
2024,1,Remuneração de Aplicações de Recursos Convênio Trânsito Prefeitura,8607.01
2024,1,Remuneração de Aplicações de Recursos Convênios Estado Educação,786.9
2024,1,Remuneração de Aplicações de Recursos Convênios Estado Outros,9706.3
2024,1,Remuneração de Aplicações de Recursos Convênios União Educação,0.11
2024,1,Remuneração de Aplicações de Recursos Convênios União Outros,10606.69
2024,1,Remuneração de Aplicações de Recursos Diretamente Arrecadados pela Administração Indireta e Fundos,12499.82
2024,1,Remuneração de Aplicações de Recursos FIA Imposto de Renda,31665.39
2024,1,Remuneração de Aplicações de Recursos FUNDEB,73240.02
2024,1,Remuneração de Aplicações de Recursos Fundo Especial do Petróleo e Transferências Decorrentes de Compensação Financeira pela Exploração de Recursos Na,24265.66
2024,1,Remuneração de Aplicações de Recursos Operações de Crédito,144497.69
2024,1,Remuneração de Aplicações de Recursos PDDE,0.0
2024,1,Remuneração de Aplicações de Recursos PNAE,9617.03
2024,1,Remuneração de Aplicações de Recursos PNATE,221.33
2024,1,Remuneração de Aplicações de Recursos SALARIO EDUCAÇÃO,40033.19
2024,1,Remuneração de Aplicações de Recursos SESAN,157089.92
2024,1,Remuneração de Aplicações de Recursos de Convênios - Estado/Assistência Social,0.0
2024,1,Remuneração de Aplicações de Recursos de Convênios - União/Assistência Social,0.0
2024,1,Remuneração de Aplicações de Recursos do SUAS/Estado,7184.29
